Id,Street,Utilities,CentralAir,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,FV,RH,RL,RM,IR2,IR3,Reg,HLS,Low,Lvl,CulDSac,FR2,FR3,Inside,Mod,Sev,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,2fmCon,Duplex,Twnhs,TwnhsE,1.5Unf,1Story,2.5Fin,2.5Unf,2Story,SFoyer,SLvl,Gable,Gambrel,Hip,Mansard,Shed,Membran,Metal,Roll,Tar&Grv,WdShake,WdShngl,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,Brk Cmn,CmentBd,Other,Wd Shng,None,Fa,Gd,TA,Po,PConc,Slab,Wood,Mn,No,BLQ,GLQ,LwQ,Rec,Unf,GasA,GasW,Grav,OthW,Wall,FuseF,FuseP,Mix,SBrkr,Maj2,Min1,Min2,Typ,Attchd,Basment,BuiltIn,CarPort,Detchd,RFn,P,Y,CWD,Con,ConLD,ConLI,ConLw,New,Oth,WD,AdjLand,Alloca,Family,Normal,Partial,SalePrice
1113,1,0,1,3.044522437723423,4.30406509320417,8.867990898182093,5,2.0794415416798357,7.579678823090456,7.579678823090456,0.0,6.5638555265321274,0.0,4.6913478822291435,6.705639094860003,0.0,0.0,6.705639094860003,0.6931471805599453,0.0,1,0.0,2,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.77452020265869
1114,1,0,1,3.044522437723423,4.204692619390966,9.096499555552423,5,2.0794415416798357,7.577633832602728,7.604396348796338,0.0,6.467698726104354,0.0,5.902633333401366,6.9167150203536085,0.0,0.0,6.9167150203536085,0.6931471805599453,0.0,1,0.0,2,0.6931471805599453,0.0,1.0,0.0,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,5,2007,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.809319478024031
1115,1,0,1,3.044522437723423,4.51085950651685,8.594339400592892,5,2.0794415416798357,7.578145472419466,7.601402334583733,0.0,6.030685260261263,0.0,6.037870919922137,6.726233402358747,0.0,0.0,6.726233402358747,0.0,0.0,1,0.0,2,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2006,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.669929213779893
1116,1,0,1,3.044522437723423,4.543294782270004,9.399803036921504,8,1.791759469228055,7.60489448081162,7.60489448081162,5.796057750765372,6.912742820493176,0.0,6.594413459749778,7.45876269238096,0.0,0.0,7.45876269238096,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,0.6931471805599453,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2007,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,12.669806661762314
1117,1,0,1,4.394449154672439,4.2633832685897595,8.955577146281511,8,1.791759469228055,7.602401335665818,7.602401335665818,0.0,5.869296913133774,0.0,4.02535169073515,6.013715156042802,6.46302945692067,0.0,7.258412150595307,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,0.6931471805599453,2.0,4.795790545596741,0.0,0.0,0.0,0.0,0.0,0.0,3,2009,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.123234367221169
1118,1,0,1,3.044522437723423,4.060443010546419,9.186559843310778,5,2.0794415416798357,7.584773077612199,7.602900462204755,0.0,6.555356891810665,0.0,5.262690188904886,6.796823718274855,0.0,0.0,6.796823718274855,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.77528972943772
1119,1,0,1,4.394449154672439,4.454347296253507,9.53430615650521,5,1.9459101490553132,7.580189417944541,7.59488438721652,0.0,0.0,0.0,6.280395838960195,6.280395838960195,6.364750756851911,0.0,7.379008127628304,0.0,0.6931471805599453,1,0.0,3,0.6931471805599453,0.0,1.0,5.638354669333745,3.5553480614894135,0.0,0.0,0.0,0.0,0.0,12,2008,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.84939770159144
1120,1,0,1,3.044522437723423,4.2626798770413155,8.93075873555827,5,1.791759469228055,7.580699752224563,7.580699752224563,0.0,5.91350300563827,0.0,6.51025834052315,6.947937068614969,0.0,0.0,6.947937068614969,0.0,0.0,1,0.0,3,0.6931471805599453,0.0,1.0,4.948759890378168,0.0,5.53338948872752,0.0,0.0,0.0,0.0,7,2006,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.803353763090035
1121,1,0,1,3.4339872044851463,4.0943445622221,9.019664010799474,6,1.791759469228055,7.560601162768557,7.576097340623111,0.0,0.0,0.0,6.920671504248683,6.920671504248683,0.0,0.0,6.920671504248683,0.0,0.0,1,0.0,2,0.6931471805599453,0.6931471805599453,1.0,0.0,3.1354942159291497,4.727387818712341,0.0,0.0,0.0,0.0,5,2007,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.681824001432043
1122,1,0,1,3.044522437723423,4.442651256490317,9.218804450388312,7,1.791759469228055,7.603897968521881,7.604396348796338,5.2832037287379885,3.2188758248682006,0.0,7.332369205929062,7.347943823148687,0.0,0.0,7.347943823148687,0.0,0.0,2,0.0,3,0.6931471805599453,0.0,3.0,4.976733742420574,3.044522437723423,0.0,0.0,0.0,0.0,0.0,7,2006,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,12.26857785088157
1123,1,0,1,3.044522437723423,4.2633832685897595,9.096835671179361,4,1.3862943611198906,7.579167967396076,7.579167967396076,0.0,0.0,0.0,6.511745329644728,6.511745329644728,0.0,0.0,6.8679744089702925,0.0,0.0,1,0.0,3,0.6931471805599453,0.0,1.0,4.174387269895637,0.0,0.0,0.0,5.081404364984463,0.0,0.0,10,2009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.626254150277232
1124,1,0,1,3.044522437723423,3.9318256327243257,9.149103062504993,5,2.302585092994046,7.5745584842024805,7.605392364814935,0.0,0.0,0.0,6.54965074223381,6.54965074223381,0.0,0.0,6.54965074223381,0.0,0.6931471805599453,1,0.0,2,0.6931471805599453,0.0,0.0,0.0,5.303304908059076,0.0,0.0,0.0,0.0,0.0,6,2009,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.678439903447801
1125,1,0,1,4.394449154672439,4.2633832685897595,9.118882761487347,7,1.791759469228055,7.597396320212795,7.597396320212795,5.14166355650266,0.0,0.0,5.953243334287785,5.953243334287785,6.508769136971682,0.0,7.301822342137932,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,0.6931471805599453,2.0,4.61512051684126,3.258096538021482,0.0,0.0,0.0,0.0,0.0,7,2007,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.00701176473192
1126,1,0,1,3.044522437723423,4.110873864173311,9.252920819511301,4,1.791759469228055,7.578656850594762,7.578656850594762,0.0,0.0,0.0,6.913737350659685,6.913737350659685,0.0,0.0,6.913737350659685,0.0,0.0,1,0.0,2,0.6931471805599453,0.6931471805599453,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2009,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.652687407345388
1127,1,0,1,4.795790545596741,3.9889840465642745,8.212025804623437,7,1.791759469228055,7.60489448081162,7.60489448081162,4.875197323201151,0.0,0.0,7.2254814727822945,7.2254814727822945,0.0,0.0,7.349873704738337,0.0,0.0,2,0.0,2,0.6931471805599453,0.6931471805599453,3.0,4.969813299576001,3.044522437723423,0.0,0.0,0.0,0.0,0.0,6,2009,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.066810578196666
1128,1,0,1,3.044522437723423,5.209486152841421,9.586925780533697,7,1.791759469228055,7.60339933974067,7.60339933974067,0.0,7.170888478512505,0.0,5.442417710521793,7.333676395657684,0.0,0.0,7.333676395657684,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,0.6931471805599453,3.0,4.976733742420574,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,11,2007,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,12.464583340681674
1129,1,0,1,4.110873864173311,4.0943445622221,9.375600540841843,7,1.791759469228055,7.60339933974067,7.603897968521881,0.0,0.0,0.0,6.742880635791903,6.742880635791903,7.014814351275545,0.0,7.580699752224563,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,0.6931471805599453,2.0,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,7,2007,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.2783933071098
1130,1,0,1,4.51085950651685,4.110873864173311,8.881975184248867,5,1.791759469228055,7.591357046698551,7.591357046698551,5.198497031265826,6.842683282238422,0.0,0.0,6.842683282238422,0.0,0.0,6.842683282238422,0.6931471805599453,0.0,1,0.0,2,0.6931471805599453,0.0,2.0,3.912023005428146,0.0,0.0,0.0,0.0,0.0,0.0,8,2007,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.84939770159144
1131,1,0,1,3.9318256327243257,4.189654742026425,8.962519832949532,4,1.3862943611198906,7.564757012905729,7.576097340623111,0.0,6.434546518787453,0.0,6.2166061010848646,7.023758954738443,6.483107351457199,0.0,7.591861714889934,0.6931471805599453,0.0,2,0.0,4,0.6931471805599453,1.0986122886681098,2.0,6.068425588244111,3.8066624897703196,0.0,0.0,0.0,0.0,0.0,12,2009,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.813030057420567
1132,1,0,1,3.044522437723423,4.1588830833596715,9.279213236262558,5,1.791759469228055,7.596894438144544,7.597396320212795,0.0,5.3612921657094255,0.0,6.637258031284457,6.882437470997847,0.0,0.0,6.882437470997847,0.0,0.0,1,0.0,3,0.6931471805599453,0.0,0.0,0.0,3.367295829986474,0.0,0.0,0.0,0.0,0.0,9,2007,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.44571671527678
1133,1,0,1,4.2626798770413155,4.51085950651685,9.200391041122515,6,1.6094379124341003,7.53955882930103,7.576097340623111,0.0,0.0,0.0,6.9167150203536085,6.9167150203536085,6.940222469119639,0.0,7.701200180857446,0.0,0.0,2,0.0,5,0.6931471805599453,0.0,1.0,0.0,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,5,2007,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.67419361256635
1134,1,0,1,4.110873864173311,4.394449154672439,9.19309247856663,8,1.791759469228055,7.59890045687141,7.59890045687141,0.0,6.371611847231857,0.0,6.300785794663244,7.029087564149662,6.778784897685177,0.0,7.611347717403621,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,0.6931471805599453,2.0,0.0,5.049856007249537,0.0,0.0,0.0,0.0,0.0,6,2009,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.386308695833106
1135,1,0,1,4.110873864173311,4.060443010546419,9.07954808172616,6,1.791759469228055,7.599901959208498,7.599901959208498,0.0,0.0,0.0,6.821107472256465,6.821107472256465,6.529418838262226,0.0,7.3783837129967145,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,0.6931471805599453,2.0,4.61512051684126,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,8,2007,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.037653993905211
1136,1,0,0,3.4339872044851463,4.110873864173311,8.729235349659273,6,1.791759469228055,7.563719668414366,7.576097340623111,0.0,0.0,0.0,6.8679744089702925,6.8679744089702925,0.0,0.0,6.894670039433482,0.0,0.0,1,0.0,2,0.6931471805599453,0.6931471805599453,1.0,0.0,4.859812404361672,0.0,0.0,0.0,0.0,0.0,5,2007,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.532728092266408
1137,1,0,1,3.9318256327243257,4.394449154672439,9.169622538697624,6,1.791759469228055,7.576097340623111,7.576097340623111,0.0,5.638354669333745,0.0,6.6240652277998935,6.940222469119639,5.3981627015177525,0.0,7.133295954896068,0.0,0.0,1,0.0,3,0.6931471805599453,0.0,1.0,0.0,0.0,4.574710978503383,0.0,0.0,0.0,0.0,4,2008,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11.686878772093667
1138,1,0,0,3.9318256327243257,4.007333185232471,8.755107121633896,5,2.1972245773362196,7.53689712956617,7.599401333415815,0.0,0.0,0.0,6.660575149839686,6.660575149839686,5.484796933490655,0.0,6.928537818164665,0.0,0.0,1,0.0,2,0.6931471805599453,0.0,0.0,0.0,0.0,5.176149732573829,0.0,0.0,0.0,0.0,5,2010,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.451050061252142
1139,1,0,1,3.044522437723423,4.2633832685897595,9.192176401348512,6,1.791759469228055,7.589841512182657,7.589841512182657,0.0,7.357556200910353,0.0,0.0,7.357556200910353,0.0,0.0,7.357556200910353,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,1.0986122886681098,2.0,5.579729825986222,3.4965075614664802,0.0,0.0,0.0,0.0,0.0,5,2009,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.185869938212655
